"","hr0_1","hr2_1","hr0_2","hr2_2","hr0_3","hr2_3"
"AT2G02180",0.0471004376268085,-0.359406469591378,1.00911010622069,-0.195372111007484,1.10693236446374,-1.60836432771238
"AT2G02220",-1.62745805573348,0.31850770250453,0.313500201597148,1.37801942661386,-0.490895700927183,0.108326425945126
"AT2G02230",0.152088789021038,1.60575377986756,-1.35919259692771,0.427356035900917,-0.529714484127185,-0.296291523734625
"AT2G02240",0.10626282749984,1.09860649481258,0.894243182353164,-0.880397738465047,0.246320153501647,-1.46503491970219
"AT2G02250",0.827003472286098,-0.82257377521986,1.2492504371071,-1.09988785834374,0.57779144160332,-0.731583717432926
"AT2G02300",-0.00962098383132712,-1.27017833434526,1.40589638603622,0.836388412142376,-0.129621450979065,-0.832864029022945
"AT2G02310",-0.889754743882966,-0.0169915776565061,-0.210465624470427,1.94491584697647,-0.275094108750087,-0.552609792216489
"AT2G02320",-0.448170038235624,1.63628222655698,-0.547730531251893,0.295839019676924,0.336855516079338,-1.27307619282573
"AT2G02340",-0.614192187274325,-0.872950347005493,1.04546492909584,-0.721466575467367,1.46778947866125,-0.304645298009899
"AT2G02350",-0.560654555502003,-0.0623663558709942,1.40957297161002,0.937243229244438,-0.455252237799429,-1.26854305168204
"AT2G02360",-1.00319615455639,0.153477121467217,0.334044279455074,1.7189613064474,-0.301910536387545,-0.901376016425758
"AT2G02370",-1.249955795848,1.08858064130227,0.832574196531285,0.745120161880487,-0.683271815595789,-0.733047388270254
"AT2G02380",-0.649840150460344,0.0740993487798335,1.02732768751816,0.32398416326569,0.859430159215192,-1.63500120831853
"AT2G02390",-0.00705097817922128,0.60382673015156,1.37250396315185,0.266063681889976,-0.815672939664112,-1.41967045735005
"AT2G02400",1.03892826513928,0.341139195475247,-0.743047344872245,-1.05812594285545,-0.800346978303497,1.22145280541666
"AT2G02410",-0.0010763824518121,0.227924803870794,-1.68586900260788,-0.228452385640218,0.28252269534758,1.40495027148153
"AT2G02450",0.966474298035873,-0.531143913466579,-1.68246978883896,0.0116037329373505,0.309790450228279,0.925745221104031
"AT2G02470",-0.891410022759883,-1.39568598644801,-0.243258216970077,0.640883816386347,0.909429698332182,0.98004071145944
"AT2G02480",0.144014099572433,-1.02533692259725,0.114879747762083,-1.21877299260795,1.47156406128064,0.513652006590037
"AT2G02490",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,-0.408248290463863
"AT2G02500",0.734670210521186,-0.595116088426561,-1.10407735628218,-0.943093717475612,0.655326703075444,1.25229024858772
"AT2G02510",0.604147282101187,-1.31087027713014,0.813861522467154,-0.22928658818026,1.1085047408295,-0.986356680087442
"AT2G02520",1.80534314305473,-0.72848731814168,0.385519967393547,-0.72848731814168,-0.72848731814168,-0.00540115602323529
"AT2G02540",0.755214237816312,0.775894854499968,-1.53084564309881,-0.990016921361433,0.410583277331381,0.579170194812582
"AT2G02560",1.45460244891429,0.720248291289369,-0.034252485431765,-1.37130934296585,-0.0782061646193303,-0.691082747186722
"AT2G02570",-1.15369296282747,1.10344336930253,-0.643070987638752,0.970663034724856,0.588384079873266,-0.865726533434432
"AT2G02580",-0.159502315366177,-0.43636781964528,1.20463004493614,-0.719496063473121,-1.12979072250192,1.24052687605037
"AT2G02590",1.06351840106118,-0.49734468276774,-1.32243852401975,-0.801134304030889,0.874017603232732,0.683381506524462
"AT2G02610",-0.117530367543111,-0.0628088088607502,1.60181358900178,0.0536373805961208,0.0765634197555048,-1.55167521294955
"AT2G02620",-0.505420189618119,1.67227294334138,-1.20539326953957,-0.34858045223707,-0.192859654558464,0.579980622611846
"AT2G02630",-1.58100973475547,-0.706438928905962,0.650207870945245,1.17859756075998,0.43464205523888,0.0240011767173267
"AT2G02640",0.427653144559234,-1.78554590775521,0.64705554918461,0.31913087405277,0.914078856083969,-0.522372516125371
"AT2G02650",-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231931,-0.408248290463863,-0.408248290463863
"AT2G02660",-0.408248290463863,2.04124145231932,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863
"AT2G02680",-0.399729810582889,-0.810189791735744,1.40027905959329,-0.214926095966034,1.05548323991883,-1.03091660122745
"AT2G02690",1.23541979939087,0.939489238140607,0.111658209205331,-1.22788328483928,-0.0241058439638689,-1.03457811793366
"AT2G02700",-0.662336838680981,-0.695341664091535,-0.466712390938897,1.5114133810251,-0.717193553304696,1.03017106599101
"AT2G02710",-1.36305962608111,-0.837027912159497,0.368731080612723,1.46214239538922,-0.0384066724190342,0.407620734657694
"AT2G02730",-0.27186070264935,0.0525849248999706,-0.374589201974639,1.92572458778011,-0.3596053697874,-0.972254238268704
"AT2G02740",-0.526211447348419,-0.247834865633587,-0.67113881136443,-0.809062224343885,0.414433401317227,1.83981394737309
"AT2G02750",-1.54350899648683,-0.522316268991116,-0.0916880125745657,0.836491170689564,0.0424124294518387,1.27860967791111
"AT2G02760",-1.08269779712952,0.298600082614279,0.202851324770372,1.51193198416134,0.234095780593744,-1.16478137501022
"AT2G02770",-0.466967375145808,-0.402001748421595,-1.18241572186358,1.40972806627754,1.03812686076492,-0.396470081611476
"AT2G02780",0.0843079752912431,-0.582235936327423,0.459664343033514,-1.11822409834626,1.70150810098189,-0.545020384632965
"AT2G02790",-0.85413075105536,0.844919186944524,0.201018340999637,-1.56060184778208,0.95261922907399,0.416175841819291
"AT2G02800",0.742656640822683,0.307174497669424,1.33672556592523,-1.27219794941774,-0.15228163528544,-0.962077119714157
"AT2G02810",-0.726568900212357,-0.923555096091913,-0.753946354521075,0.467248797436091,1.66005671526768,0.276764838121573
"AT2G02820",-1.40996501782483,-0.7688979533524,0.769285751410882,1.33722973162651,-0.102017398647213,0.174364886787051
"AT2G02835",1.60731389764085,0.107689558661156,-1.07471526373119,0.200543845513556,0.233883225646817,-1.07471526373119
"AT2G02850",-0.177722544903586,1.8315720948532,-0.897209115234804,-0.785959098219064,0.323376569560012,-0.29405790605576
"AT2G02860",0.518661757109302,1.1342083582138,-0.419773407392874,0.658970871133085,-0.223486490926622,-1.66858108813669
"AT2G02870",0.617626426096084,-0.36274064056038,0.913589905097716,-0.667717946746854,0.990806830386984,-1.49156457427355
"AT2G02880",-1.8130787995243,0.840597406448348,-0.389776096692522,0.846587322833685,0.305521065259814,0.210149101674971
"AT2G02900",2.04124145231931,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863
"AT2G02910",0.670571540769191,-0.476801480164406,0.453835761663174,-0.772371485897529,1.38765380618589,-1.26288814255632
"AT2G02930",-0.657895926931899,0.516934853726897,-0.635414154727687,0.26407123698795,-1.10311965701788,1.61542364796262
"AT2G02950",-0.334094616130975,-0.207750247196191,1.71813153835583,-1.08334792049986,0.551562025034504,-0.644500779563311
"AT2G02955",-1.57888110532762,-0.279665647897489,-0.259814802390355,0.766875659940147,0.0199752648236692,1.33151063085165
"AT2G02960",-0.500230312882256,-0.5744026955521,1.44624128080711,0.137772584766772,0.789220875416882,-1.29860173255641
"AT2G02970",-1.57969942864495,-0.357907998377575,0.910172995978765,1.19955660809014,0.131065164264074,-0.303187341310448
"AT2G02980",-0.227780588024642,-0.469704778925269,-1.12898602524508,-0.170851285152915,0.153367047077021,1.84395563027089
"AT2G02990",1.13007122630988,0.349307088691318,0.0590913621859878,-1.11413134747805,0.852281778991141,-1.27662010870028
"AT2G03010",-0.187453950411116,0.551098031496704,0.752588860181587,0.309523761461066,0.508302621524428,-1.93405932425267
"AT2G03020",1.67707953601149,-0.0584026918111612,-1.01273046358478,-0.909694281179473,0.529163815537395,-0.225415914973472
"AT2G03050",-0.652272574970526,-0.757666314042135,-1.21181271474019,0.539271713260122,0.850429881275217,1.23205000921751
"AT2G03060",-1.56249497362141,-0.302760837327716,0.120645446565011,0.341668963354223,1.52351998161985,-0.120578580589951
"AT2G03070",-1.18948732895289,-0.612862032833347,-0.50637627608216,-0.10605307055243,1.32201424439182,1.09276446402901
"AT2G03090",-0.134085584003293,-1.36534107962224,0.786846459035963,-0.603591056469363,1.45440902108524,-0.138237760026308
"AT2G03110",1.17079120538418,-1.64847029599683,-0.150650976272443,-0.462063559295982,0.343806573602746,0.746587052578328
"AT2G03120",0.623799409501314,-1.21197739125286,0.341265224092567,-0.460406521862907,1.48578125417725,-0.778461974655369
"AT2G03130",-0.130828630212256,-0.82895083966033,0.657615201191494,-1.28765533043591,1.48100279370609,0.108816805410909
"AT2G03140",-1.10119948815062,1.48919500770024,-0.750581524736018,0.368431627984713,-0.662667588153797,0.656821965355478
"AT2G03150",0.922557979220874,-0.439330544293604,-0.517451200485693,-0.895804938296696,1.5725288034063,-0.64250009955119
"AT2G03190",-0.597926607638071,0.600116166511698,1.79159026404059,-0.597926607638071,-0.597926607638071,-0.597926607638071
"AT2G03200",0.815309982142809,0.519760062164489,1.11571241531158,-0.704157349941408,-0.241205876040675,-1.5054192336368
"AT2G03210",0.762908941850744,0.971534272034012,0.961113182295182,-0.779879515154252,-0.726287645739249,-1.18938923528644
"AT2G03220",0.969362861199524,-0.903967096118278,0.319144386195805,-0.937733799232381,1.30347795364419,-0.750284305688861
"AT2G03230",-1.0187811901691,-0.7937413577481,0.241598636414041,0.648649174574617,1.56287430294003,-0.64059956601148
"AT2G03240",-1.3539045376977,-0.326235322263858,-0.241762508968954,1.11101110715428,-0.442771884591633,1.25366314636787
"AT2G03250",-0.537218084059689,-0.879763378251814,-0.578560942493224,1.07472994212935,-0.545498366536544,1.46631082921192
"AT2G03260",-0.490359517980159,-1.2680127711759,1.70170062073691,-0.1010254637476,0.420364170099134,-0.262667037932381
"AT2G03270",0.403961221002451,0.570897801340552,-0.498417123609534,0.33957323005719,0.972974166016851,-1.78898929480751
"AT2G03280",-1.40993928607052,-0.727187291994152,1.46547516582915,-0.0942779972951634,0.512270774478226,0.253658635052457
"AT2G03290",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,-0.408248290463863
"AT2G03300",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932
"AT2G03310",1.71071160623689,0.202995423378071,-1.36190301830874,-0.339525836998373,0.0346977359115083,-0.246975910219353
"AT2G03320",-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,-0.408248290463863,-0.408248290463863
"AT2G03330",1.15048826315527,0.187793062519824,-0.218834090551524,-0.474188621345737,0.934388587749589,-1.57964720152743
"AT2G03340",-1.61718181888981,0.0582755710030446,-0.424513947110962,0.984006531042585,-0.10586403183615,1.10527769579129
"AT2G03350",0.440352575131472,-0.813481871346782,0.680362974743596,-1.04003897476722,1.44604615572522,-0.713240859486287
"AT2G03360",0.910263064823747,1.46182507887859,-0.228257903100276,-1.22061311137374,-0.279501975299335,-0.643715153928994
"AT2G03370",0.379742500695067,0.912812427387951,0.865355659058902,-1.10228335991275,0.338652098901608,-1.39427932613078
"AT2G03380",0.206050000491834,0.0920412797375412,-0.619162375699778,1.40807861016523,0.45455228109257,-1.5415597957874
"AT2G03390",0.807755088133118,-0.577577968896842,-1.15495735394632,-0.903814229559294,0.60506439180779,1.22353007246155
"AT2G03410",0.00587813723626718,0.786914721281335,-1.35081755370792,0.462771185445297,1.12867458450126,-1.03342107475624
"AT2G03420",0.620791826878648,0.271588931293198,-1.28051551348089,-0.971696269421169,-0.0385457363804506,1.39837676111066
"AT2G03430",1.13677146692754,0.555343769096133,-0.483580394019155,-1.3119908927302,0.899909094711519,-0.796453043985836
"AT2G03440",0.590053350574623,0.85864063637353,-1.47255286131557,-0.928080983162489,0.0113559415722562,0.940583915957644
"AT2G03450",-1.13441501993784,-0.720557567806227,1.05660104902917,1.36911696263373,-0.427036310624509,-0.143709113294331
"AT2G03460",1.64652885448172,-0.624833373467655,-0.624833373467655,-0.624833373467655,0.852804639388894,-0.624833373467655
"AT2G03470",-1.29044215807559,-1.15558986994405,0.342653933690628,1.21499870718335,0.369595643339657,0.518783743806007
"AT2G03480",1.41430651573865,-0.363191214675976,0.08668231351218,-1.23478286343921,0.86425104717563,-0.767265798311285
"AT2G03500",0.624263709087057,1.52896728533878,0.0054569870667589,-1.22401230855897,-0.0565406572640193,-0.878135015669606
"AT2G03505",-0.175399139897901,-0.729688076695344,0.44308698745878,-1.06644364427432,1.74786109577211,-0.219417222363322
"AT2G03510",-0.865896557281164,-1.40564502652298,1.05204709543141,0.948644979044184,-0.204409834420388,0.475259343748935
"AT2G03520",-0.684946437301194,1.97695268522722,-0.472578298158506,-0.570108911621057,0.0220920533374662,-0.271411091483925
"AT2G03530",0.282216249445821,0.405160074694093,-1.37536088796193,-0.39032122082055,-0.493043647168061,1.57134943181062
"AT2G03550",0.027872317725801,0.742043237865383,-1.78437571505608,-0.301049500465808,0.264890578508975,1.05061908142172
"AT2G03560",0.840017154054242,-0.908390489562091,-0.908390489562091,-0.908390489562091,0.7977532274457,1.08740108718633
"AT2G03580",1.40854535458592,1.16582676100942,-0.643593028898835,-0.643593028898835,-0.643593028898835,-0.643593028898835
"AT2G03590",0.532393449166693,-0.382034523991436,0.481077688617535,-0.888830611407269,1.45459771237874,-1.19720371476426
"AT2G03600",-0.752796378589822,-0.923250731611162,1.19848465046115,-0.275781693740752,1.32132042193979,-0.567976268459207
"AT2G03610",-0.910663638993112,0.849648373458302,0.844822619064908,-0.910663638993112,1.03751992445612,-0.910663638993112
"AT2G03620",-1.73716500595697,-0.125106683301475,-0.136972471873324,1.3062668420713,0.372972208760636,0.320005110299834
"AT2G03630",-0.637661575242352,1.02970903697195,-0.637661575242352,-0.637661575242352,-0.637661575242352,1.52093726399745
"AT2G03640",-0.291855216378169,-0.0656648921869434,0.124080617553564,-0.488154159518785,1.84344133310515,-1.12184768257482
"AT2G03667",-0.832517872307493,0.855381744105465,-1.01281352740848,1.12314088958703,-0.866323512141247,0.733132278164724
"AT2G03670",1.0146977273169,1.31902355282005,-0.717522099295417,-1.08850702091822,0.178675322851856,-0.706367482775165
"AT2G03680",1.19596963586783,0.51030490597132,-0.179026518099973,-0.987062813453405,0.768416424772715,-1.30860163505849
"AT2G03690",0.0392329399189115,-0.769699083731595,1.54543573269717,-0.892342180402812,0.819194036638661,-0.741821445120335
"AT2G03710",-1.04335445665258,0.403752228693103,-0.421323323197661,0.613799094317132,-1.02025587228366,1.46738232912367
"AT2G03720",0.566197880263352,-1.07024199921357,1.37025877671734,-0.842495572598133,0.676004114322038,-0.69972319949102
"AT2G03730",-1.44828097234937,-0.242470930050403,0.532757978042687,1.409699095102,-0.645914949335599,0.394209778590682
"AT2G03750",-0.240403238396772,-0.0642109382481791,-0.913555585140883,-0.203753731730416,-0.524159833762338,1.94608332727859
"AT2G03760",-0.23439128646893,-1.46968105277717,0.567892449286049,-0.592441980120262,1.4199826948545,0.308639175225809
"AT2G03770",0.958134285292002,-0.912486808441634,-0.912486808441634,0.866410023917062,0.912916116115837,-0.912486808441634
"AT2G03780",-0.428257411761512,-0.411366660831129,-0.759159151464326,-0.586736667729016,0.274670120011355,1.91084977177463
"AT2G03800",-0.230223137382648,1.20069593252292,0.601734519288143,-1.06786379178584,0.716261994985953,-1.22060551762852
"AT2G03810",-1.3665356869685,-0.985670843089281,0.65519353214709,1.27921388681041,0.145305436595894,0.272493674504379
"AT2G03820",-1.34269252620598,-0.951918748245641,0.330913879450055,1.34197579247366,0.00479252613067961,0.61692907639723
"AT2G03821",-0.140954514204504,1.80939286789506,-0.253797102481121,-0.631354177250991,0.292622086905462,-1.0759091608639
"AT2G03822",-1.59391492520868,-0.235275809362947,-0.241264367433008,0.721610880805048,-0.0021351227163371,1.35097934391593
"AT2G03830",-0.816703540010349,-1.48785116712243,0.38208589096696,1.23347133864751,0.671984844474201,0.0170126330441103
"AT2G03850",0.673829091158184,-0.495457868468571,-0.00994408638561101,0.65713964432099,0.915328842304424,-1.74089562292942
"AT2G03870",0.27118678382059,-1.63623172419332,1.11417706717449,-0.712964846589048,0.349614984865216,0.614217734922069
"AT2G03880",0.139717462972511,-0.981415860841316,0.704334364323579,-0.976980423475465,-0.429195479183356,1.54353993620405
"AT2G03890",-0.420309069604914,-0.954517469512912,0.61187152342441,0.962625112225255,1.03842431251562,-1.23809440904746
"AT2G03980",1.51087609195703,-0.136562865979358,-1.06199760453622,-0.546453824698096,0.905974347747327,-0.671836144490687
"AT2G04025",0.225201537905374,-0.984755130450992,-0.0596131378739844,-0.835400288418942,1.80434497687251,-0.149777958033962
"AT2G04030",0.73268278781918,-1.03303131567368,-0.613792566492516,-1.03464124644902,0.816400500045753,1.13238184075029
"AT2G04038",-1.33841354254195,-0.98268805192353,0.88027839299983,1.18475978605392,0.2538159387485,0.00224747666323296
"AT2G04039",0.90743286291916,0.149696394818447,-1.42600386015492,-0.595683247842271,-0.324146869499612,1.2887047197592
"AT2G04040",-0.518286554820133,-0.0518580914515355,-0.938367246750235,0.123217388874457,-0.505988167713809,1.89128267186126
"AT2G04050",-1.84184336984703,-0.44037888040578,0.768500737788371,0.455259248156832,0.362417024315301,0.696045239992304
"AT2G04060",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,-0.408248290463863
"AT2G04070",-1.28373523587449,1.11944775423868,0.618791242338443,-0.778529389367684,0.889114476407498,-0.565088847742441
"AT2G04080",-0.862820962411466,0.856915038338016,-0.998846374060449,0.860906113277215,-0.869362551410129,1.01320873626681
"AT2G04090",-0.874144458207288,0.306665077552638,0.477778634321869,1.64191956414883,-0.695598264788645,-0.856620553027407
"AT2G04100",-1.09757370909631,0.942512469083473,-0.51166309861721,1.49410750037122,-0.601527149126726,-0.225856012614445
"AT2G04115",-0.52173242513756,-0.139267106446841,0.298818215054531,1.83573422560967,-1.02270335863441,-0.450849550445382
"AT2G04160",1.38479798288296,0.455599489793835,0.182381982364766,-0.501748938528321,0.0859425229158966,-1.60697303942914
"AT2G04170",1.05949366312584,-0.852148921442986,1.21264140585756,-1.03882931829304,0.323721885538297,-0.70487871478567
"AT2G04190",0.840017154054246,-0.908390489562091,-0.908390489562091,-0.908390489562091,0.797753227445699,1.08740108718633
"AT2G04220",0.234426480767508,-0.856155941092678,1.06175732427275,-0.856155941092678,1.27228401823777,-0.856155941092678
"AT2G04230",0.622450687745903,1.22606290082723,-1.09167524013913,-0.357437717103887,0.724974741002167,-1.12437537233228
"AT2G04235",-0.298805497269937,-1.05327211692948,-0.552619181465805,-0.534217927366033,1.56326243401139,0.875652289019862
"AT2G04240",-1.15073299257159,0.128599527525148,0.745194116132122,1.35640623991405,0.0440041661671895,-1.12347105716692
"AT2G04270",0.760095010459164,1.32890992515452,-1.22095288948521,-0.884624042986101,-0.429224581208761,0.445796578066382
"AT2G04280",0.699138173702028,-0.203687873401384,-0.947045117229481,-1.30103158834505,1.2912166601607,0.461409745113197
"AT2G04305",-0.637675162597815,-1.223247418886,1.20519038379787,0.555421431757329,0.865945854304771,-0.765635088376156
"AT2G04340",-0.374477741000655,-1.47641674238398,-0.124215944911558,0.807265459878783,1.39968040341355,-0.23183543499614
"AT2G04350",0.767502046566313,0.240915889975977,0.986208728945772,-0.420449379975032,0.203996051200263,-1.77817333671329
"AT2G04360",-0.238636696401395,0.0171911922233284,-1.4742026560504,-0.200349780792473,0.265379241784045,1.6306186992369
"AT2G04378",-0.795184239859523,0.408432118177353,-1.44402884459464,1.14417979098915,0.877523361605079,-0.190922186317422
"AT2G04380",1.48222652305316,0.246518954915598,-1.51278173003956,-0.379579374887279,0.466683662261032,-0.303068035302945
"AT2G04390",1.0421183060385,-0.84662534830748,-0.429201759448514,-1.26371707692414,1.13269068866734,0.364735189974298
"AT2G04395",1.40854535458592,1.16582676100942,-0.643593028898835,-0.643593028898835,-0.643593028898835,-0.643593028898835
"AT2G04400",-1.12176423906985,0.176521859400807,-0.595870194553383,0.893347660434018,-0.759527438337061,1.40729235212547
"AT2G04410",-1.29539442489478,-0.388661221452512,0.314680193255106,1.67675280565022,-0.480132948073464,0.172755595515437
"AT2G04430",0.0188725147006198,-1.00694362322019,1.33815494706387,0.42976106693862,0.533732269688275,-1.3135771751712
"AT2G04440",0.0389107006729085,-0.150449474546334,-0.15431938127484,-1.56209265941098,1.56251255915886,0.265438255400387
"AT2G04450",1.05941178169063,-0.874946384893751,-0.0141419217463665,-1.48547645366416,0.79981138913269,0.515341589480959
"AT2G04480",-0.191637620244823,-0.711807175737736,0.950666011118708,-0.253517895907482,1.41982772781923,-1.21353104704789
"AT2G04495",0.958134285291998,-0.912486808441634,-0.912486808441634,0.866410023917065,0.912916116115838,-0.912486808441634
"AT2G04500",-0.606108808866792,-1.05304667999711,0.619247742271105,0.211224542769323,1.58743224240709,-0.758749038583613
"AT2G04515",-1.58182402820578,-0.134075380189527,-0.138044267153471,1.54105675900885,0.0204374459651019,0.29244947057483
"AT2G04520",-0.281046389267763,-1.49243312831978,0.420037964767184,0.0421104206838271,1.56551622308348,-0.25418509094695
"AT2G04530",0.271452385313221,-0.7071621537098,-0.937365880793103,-0.878382413422497,0.778242968036906,1.47321509457527
"AT2G04540",0.941941270910187,1.01936661180484,-1.28596014399387,-0.932590505016617,0.637115675396948,-0.379872909101484
"AT2G04550",-0.712090468290435,-1.30026691293195,0.453395380616,1.23658114165065,0.873780115041681,-0.551399256085938
"AT2G04560",-0.338943362846721,1.53929789327083,-1.02521231144602,0.706661790628502,0.0959681224156765,-0.977772132022271
"AT2G04570",0.183493489542314,0.934409914026145,0.389408317201077,-1.24941345330843,0.954397458748522,-1.21229572620962
"AT2G04620",-0.4911045518705,0.23357211931701,0.0663164137381499,1.2782729141145,0.568909084913766,-1.65596598021292
"AT2G04630",-0.0976354809926414,-1.21220944614064,-0.511213705264132,1.56504123410028,0.751526782502746,-0.495509384205609
"AT2G04650",-0.046794401507704,-0.852415813801588,1.35630758320277,-0.820060584605886,1.10160572861061,-0.73864251189821
"AT2G04660",-1.57898585600375,-0.758603652516534,0.165923556778541,0.921106625282027,0.255545428543282,0.995013897916425
"AT2G04680",0.625457491089444,-0.876547746379376,1.28852285631905,-0.646968018956316,0.722748349124882,-1.11321293119768
"AT2G04690",-1.28030721493657,0.140203999735702,0.192779623902009,0.896659057948229,1.14307807337227,-1.09241354002164
"AT2G04700",0.31279086383972,0.0836306198261751,-1.39113376911097,-0.534391308253539,-0.102991187935045,1.63209478163365
"AT2G04740",0.968000676039469,0.23702154583506,-0.780744408910516,1.05705653600016,0.0283222269210974,-1.50965657588527
"AT2G04780",0.593679436491494,-0.394578321639826,0.991072098955004,-1.03630186313515,1.02394329658528,-1.1778146472568
"AT2G04790",0.377777820537505,-0.305706221251214,-1.74435270244548,-0.167728853769673,0.927420667368525,0.912589289560334
"AT2G04795",-1.16036076498371,-0.204310285632413,0.917787146094948,1.28425829589447,-1.03899746099605,0.201623069622764
"AT2G04800",-1.06564188581263,-0.606938579560545,1.48166974570668,0.611007577029112,0.437684831438273,-0.857781688800891
"AT2G04842",1.13597149652546,0.702482214288116,-1.34015110098994,-0.980642760752691,-0.172409596056114,0.654749746985163
"AT2G04845",1.30964737496439,-1.23048322725633,-0.784927044099444,-0.573312428749734,0.702467510336466,0.576607814804659
"AT2G04850",-0.207250247711216,1.07817131753607,1.18392025153483,0.0947233334567577,-0.882896723007227,-1.26666793180921
"AT2G04852",-0.494450366441638,0.131655244013648,-1.52138839508863,1.40656286854729,-0.168057736317694,0.645678385287021
"AT2G04860",-0.303378596645037,0.84547697811167,-0.912732062232118,0.489005769763829,1.18859552103326,-1.3069676100316
"AT2G04865",-0.832722160832776,1.04002588740618,-1.43168099871098,0.830840227290506,0.64814324933859,-0.254606204491524
"AT2G04880",-1.0832785931429,0.00443054083483919,1.31263793987672,0.310437916978031,0.69199341717402,-1.2362212217207
"AT2G04890",-0.042069528044962,0.113229128833916,0.231519262339838,0.761767188033669,0.843457933739794,-1.90790398490225
"AT2G04900",-0.0166026726790943,-1.09621866257109,0.960388512818223,0.85107557720607,0.627229290018831,-1.32587204479293
"AT2G04940",0.0153600164644379,1.39415432042096,0.4009185446232,0.181880702133382,-0.33372761683989,-1.6585859668021
"AT2G05070",-0.476430799621614,-0.341665251827289,-0.536881050625752,-0.113713176510933,-0.545612092927598,2.01430237151319
"AT2G05100",-0.436661060277502,-0.224820590018697,-0.58562632612296,-0.160175427937021,-0.600188265472932,2.00747166982911
"AT2G05120",0.93152191390449,0.591870331439396,-1.10044193774735,-0.46361626128742,-1.06484375500507,1.10550970869593
"AT2G05160",-0.67137373323332,-1.49155612972885,1.2359660189462,-0.010651557832142,0.0461785220761747,0.891436879771938
"AT2G05170",-0.327297328477894,-1.56418632403524,1.15765648429699,0.196523851600626,0.948011656970661,-0.410708340355139
"AT2G05180",-0.977532639675137,-0.119096169060034,1.36632530277031,1.03735085421434,-0.312116272423783,-0.994931075825694
"AT2G05185",-0.889838836000845,-0.252430112553717,-0.26412675313284,0.466103513299795,1.77693141658201,-0.836639228194403
"AT2G05210",0.323951573758187,0.600172349423101,-1.84645091734238,-0.440885727563548,0.712532495342948,0.650680226381699
"AT2G05220",1.17393988473421,-0.80846738755687,-0.363555513074179,-1.24736401559135,1.12501171871477,0.120435312773413
"AT2G05230",0.806892618172251,-0.605636556999691,-0.956231145847044,1.4006580412436,0.347029580417962,-0.992712536987075
"AT2G05250",0.32129303985152,0.621886044466794,-0.303473787727291,0.559734986629624,0.701298774209003,-1.90073905742965
"AT2G05260",-1.17806985784993,-0.177367719100368,0.247070929544669,1.80829264553163,-0.398838170215514,-0.301087827910492
"AT2G05270",-0.48805972797588,1.8942074016268,-0.948662127604876,-0.510644961850886,-0.0497254373713593,0.102884853176204
"AT2G05310",0.383724978294989,0.13073542783354,-1.54261721532672,-0.420240053139655,-0.0601698108709495,1.5085666732088
"AT2G05320",-1.08554945128813,0.524012418957844,0.453976719952374,1.45055879575041,-0.262258952719007,-1.08073953065349
"AT2G05330",0.256095741268719,-1.51517424850434,0.382201599005979,0.0169634799267675,1.46014373453938,-0.600230306236505
"AT2G05350",-1.08547868497871,0.175771894940206,-0.751437742327906,-0.638867139086925,1.44411765034422,0.855894021109113
"AT2G05370",0.67530040163016,-0.348214215057555,0.795193505262897,-0.67126010185796,1.04690602885963,-1.49792561883717
"AT2G05380",1.51299239902859,0.407102062829303,-1.06354018576555,-0.807596246253533,0.592203254518419,-0.641161284357236
"AT2G05400",-0.847527498883133,-0.812274237558007,-0.0193541776716204,1.80517534850522,-0.484278413914765,0.3582589795223
"AT2G05420",-0.594661294068229,-0.594661294068229,-0.594661294068229,0.574287896413629,1.80435727985929,-0.594661294068229
"AT2G05440",-0.899649651327608,-0.0775959324375332,-0.498534562230587,1.58328152196899,-0.897407613422055,0.789906237448791
"AT2G05510",-0.803454046792035,-0.486787390589531,-0.151025027215002,1.9011952155972,-0.662619316765906,0.202690565765274
"AT2G05518",-1.41590427678804,-0.641648750257378,0.390887615380145,1.55610562239411,0.0157047075829628,0.0948550816881968
"AT2G05520",-1.83972388415719,-0.00545777943454567,0.956255124989974,0.829404987179665,-0.0453336259953577,0.104855177417457
"AT2G05540",-1.24474855036655,-0.854205044005163,0.21906827926618,1.43950710098008,-0.281705652157591,0.722083866283047
"AT2G05580",-0.623545309082062,2.01015201851378,-0.473204913870441,-0.503966633215791,-0.270885080741336,-0.138550081604147
"AT2G05590",-0.104705266798561,0.179215075920758,0.689775750050798,-0.384637866946373,1.26981921034153,-1.64946690256815
"AT2G05620",0.716426957196861,0.0105151625657339,-1.19020359011132,-0.896443487935563,-0.139301824573126,1.49900678285741
"AT2G05630",-0.336682468566229,-0.326121656338339,0.276837948213005,1.24485163578409,0.750631975720714,-1.60951743481324
