"","WTJA_1","WTJA_2","WTJA_3","MutantJA_1","MutantJA_2","MutantJA_3"
"AT2G20420",0.112258942875966,-1.42332589334101,-0.540589667374998,1.25094176820157,0.980070478209203,-0.379355628570729
"AT2G20450",0.68840781878237,0.434378735493668,-1.42960090162473,-0.297074209337622,1.30769207748618,-0.703803520799866
"AT2G20530",-1.38244975736482,-0.980026917054392,0.798385635025697,0.883886238491086,0.829165852273237,-0.148961051370812
"AT2G20560",-0.913336271486919,0.193086881758112,0.241652941956418,-0.576022907927779,-0.734083358391355,1.78870271409153
"AT2G20580",-0.98438844728594,-1.21919908798559,0.105474837331119,0.993118386332343,-0.131833788907885,1.23682810051595
"AT2G20610",-0.803747477399642,-1.20285765128832,-0.492557225874848,1.23923387647688,1.03929317583797,0.220635302247959
"AT2G20630",0.644632725319621,-1.34097877791947,-0.589501886940989,1.28051512002465,0.634718187627551,-0.629385368111361
"AT2G20750",-1.32655301003315,-0.652207705831445,-0.136231374586202,-0.202644169696976,1.34528482403875,0.972351436109023
"AT2G20760",0.958537840865183,-1.39612300237782,-0.181899624897753,0.409142126014316,1.08226881756876,-0.871926157172682
"AT2G20790",-0.895289682670527,-1.4976759506402,-0.00552647952265757,0.668704022241566,0.942817406565382,0.786970684026438
"AT2G20810",0.323143603972525,-1.47385009616737,-0.325665700393775,0.500951401670578,1.4599785658505,-0.484557774932461
"AT2G20820",-0.631603055527069,-1.64190586841373,-0.0556911407881762,0.978198508197002,0.80326280713297,0.547738749398991
"AT2G20860",0.0715425564448536,-0.357712782224263,1.7389842671413,-1.31799220246885,-0.287257498673709,0.152435659780675
"AT2G20890",0.0148355535905242,0.0984091721504772,0.615675474006754,-1.27585760878508,1.46377462093172,-0.916837211894396
"AT2G20900",0.0689151983681187,-0.366727305601773,-0.241203194288414,-0.233819423034687,-1.10510443097447,1.87793915553123
"AT2G20990",-0.373954489363289,-1.24898435140767,-0.882753263510685,1.35033429309812,0.700386416643109,0.454971394540415
"AT2G21060",-1.24909241060842,-0.87979699099445,-0.468325301438273,0.550315970205925,1.17941721266389,0.867481520171326
"AT2G21130",-0.272134122750808,-0.579187991985313,0.177892879228538,1.13960471804488,-1.48837251155881,1.02219702902151
"AT2G21150",-0.996378806603778,1.36299890161526,0.750979872039643,-0.198093115852977,-1.20925499080399,0.289748139605847
"AT2G21160",0.23160157557823,0.515830442591226,-1.99188419868013,0.175170734828204,0.299788841484511,0.769492604197959
"AT2G21170",-0.129014017325989,-0.996387005935303,-0.998286016309927,0.42003735723705,1.67836910672199,0.0252805756121763
"AT2G21250",-0.372262564650862,-1.60469959750523,-0.198181700696756,1.01275530513539,1.10361025803574,0.058778299681715
"AT2G21260",-0.372262564650862,-1.60469959750523,-0.198181700696756,1.01275530513539,1.10361025803574,0.058778299681715
"AT2G21270",1.13626977875754,-0.188118414236422,-1.31898869775181,0.309931026899271,0.988539588932379,-0.927633282600954
"AT2G21330",-1.10942433084602,1.69174660405027,-0.356421391357772,-0.0552202155624713,0.532122077238365,-0.702802743522368
"AT2G21340",0.323846799401643,1.3305973865348,0.743760904397599,-1.35320145843935,-0.210826439878922,-0.834177192015776
"AT2G21385",0.728256337025344,-0.630328737977308,0.744933963064093,-0.694473453510956,1.15546014247944,-1.30384825108061
"AT2G21390",-0.208034362047168,-1.69734762854967,0.255313028760191,1.40442443217428,0.18594669055195,0.0596978391104139
"AT2G21410",0.167449467860908,-0.102330230359444,-0.567467641084187,1.6279809375366,0.260476950005856,-1.38610948395974
"AT2G21430",-0.912819450144843,-0.826310665277845,-0.00834733889067554,1.03863661269702,-0.68334351555028,1.39218435716662
"AT2G21470",-0.850733520218485,0.0381531254296442,-0.207812768297646,0.0223236372194721,-0.867171834898279,1.86524136076528
"AT2G21480",0.634029552549235,0.0854871306807957,-1.43190943890333,0.281395138490953,1.30367874288213,-0.87268112569979
"AT2G21490",-0.305903071573233,1.02973938234487,1.20277415840013,-1.01238100382122,-1.14869675405064,0.234467288700105
"AT2G21530",-0.442119907263779,-0.36777617763471,0.0630795281701182,-1.14500607830224,1.83043273707934,0.0613898979512757
"AT2G21580",-0.558578555508579,1.85619688836026,-0.744487663285283,0.0869959286390983,0.167692739157558,-0.807819337363062
"AT2G21590",-0.179081879729367,-1.20234006645209,1.54108671811522,-0.413490819623325,0.813997910539947,-0.560171862850383
"AT2G21600",-0.204701950124185,-1.58779078615386,-0.509413709311974,0.917617011612398,1.12652105455438,0.257768379423239
"AT2G21620",0.170096586045726,-1.27352004887001,-1.16988286394854,1.15849922395399,0.649788699110849,0.465018403707987
"AT2G21640",-1.27423855031489,-0.983235974810454,0.383594304074034,0.39682169386969,1.45060374759031,0.0264547795913127
"AT2G21660",1.34364098118504,0.627844446372385,0.349652888401604,-1.04195029990927,-0.0173554264550045,-1.26183258959475
"AT2G21870",-0.513040822646504,-1.55476741142064,-0.158904778053721,0.850713476010665,1.24649591944756,0.129503616662642
"AT2G21880",-0.629940799918236,-1.46918492022035,-0.273528596377956,1.23970013959327,0.875672290678202,0.257281886245067
"AT2G22090",1.260000418585,0.695735189241525,-1.65920847199807,0.0335872160323491,-0.409764035594665,0.079649683733857
"AT2G22125",-0.282929945078362,-1.61783187011681,-0.044282269618525,1.37086389377349,0.645210540109921,-0.0710303490697149
"AT2G22170",-0.286605599966746,-0.759780789351109,-1.48287245200186,0.765126225029308,0.891542307756556,0.872590308533855
"AT2G22230",0.487354606039452,1.65302725558688,0.187979633758074,-0.824524425319808,-0.448565157803659,-1.05527191226094
"AT2G22250",0.429202123752658,-1.10320842179387,0.941065397265088,0.193935774436386,0.902914097375963,-1.36390897103623
"AT2G22290",-1.16852119950432,0.59810918539651,1.01730961571196,-1.35266995996432,0.421446146906427,0.484326211453744
"AT2G22310",-1.50773842731981,-0.766625037918108,0.370556694700849,0.873136170474118,-0.0797239016137799,1.11039450167673
"AT2G22360",-0.375999613833893,-0.58940480006394,0.636982146777566,-1.36403791111976,1.48367415188509,0.208786026354939
"AT2G22400",-0.604350707418881,-1.02581252789274,1.43322562101747,0.0378038481394726,-0.790560202646423,0.949693968801097
"AT2G22420",0.644038758210521,-0.434710108981576,-1.18212896696467,-0.962526519000566,1.28358272947441,0.651744107261893
"AT2G22450",0.297188767474749,-1.46540872100312,0.766073924603814,0.27323113170903,1.08779074774346,-0.958875850527929
"AT2G22475",0.51697342813585,-0.904339433443276,-1.4320892090952,0.340474330980738,1.31151061796943,0.167470265452459
"AT2G22480",1.38431019298823,-0.940515701764316,0.0737814266292523,0.243936879476584,0.579508078963802,-1.34102087629355
"AT2G22500",-0.860772985610629,-0.612850728348252,0.00695491480768969,1.76082078425292,-0.755221925588033,0.4610699404863
"AT2G22560",1.00027495652977,0.323412922397545,-0.695023450940725,0.356941691890163,0.690133838723054,-1.6757399585998
"AT2G22570",-0.719072802586212,-0.000513990566537678,-0.972984142455825,0.340775745614481,-0.443573858922016,1.79536904891611
"AT2G22660",1.3262642880623,-1.42284995435409,0.705611950965038,-0.503497501132213,0.426586692788749,-0.532115476329781
"AT2G22730",-0.788904032081945,-0.390765548601337,0.646360624416049,0.415341998198906,-1.28780595891258,1.40577291698091
"AT2G22780",-0.140182352221387,-1.07162568109328,-1.15134557716114,0.474152945625016,1.44319257116101,0.445808093689776
"AT2G22795",-0.186900193618737,-1.07737235896711,1.84115060739827,-0.361296918355561,-0.468850453998556,0.253269317541686
"AT2G22950",-1.80595204843039,0.752418062170259,0.821563200294601,0.0855020525193489,-0.416357820963778,0.562826554409967
"AT2G23000",-0.668347413365088,-1.40563243954512,-0.326036508352928,0.540712257543247,0.455134531290207,1.40416957242969
"AT2G23010",-0.668347413365088,-1.40563243954512,-0.326036508352928,0.540712257543247,0.455134531290207,1.40416957242969
"AT2G23070",0.264638798054159,1.57710755899759,0.282597321579041,-1.4578829167074,-0.245682578777894,-0.420778183145489
"AT2G23090",1.73809646566637,-0.484330073962158,-0.797479554835157,0.656762597278687,-0.726369917920499,-0.38667951622724
"AT2G23240",0.514465955659228,1.1335598664736,1.01890280680877,-0.864942499741094,-1.04329792588639,-0.758688203314109
"AT2G23310",-1.0069315194755,-1.30126809931153,0.180786319692725,0.465824295548515,0.255175151534638,1.40641385201116
"AT2G23350",-0.795856937802866,-1.25367406854147,1.47827435324353,0.521515594488127,-0.385252866277156,0.434993924889838
"AT2G23420",0.0681835458299585,-1.29654039850404,-0.758969739875561,0.738435699046461,1.46502483607613,-0.216133942572957
"AT2G23550",0.848570998910739,1.16598625959116,0.688798216689052,-0.912125061172255,-0.965382655246151,-0.825847758772544
"AT2G23610",-0.631144943533379,-1.29633999166256,-0.553842003369929,1.43687110697371,0.568999442617664,0.475456388974498
"AT2G23640",-0.18279269348535,1.72579178213202,0.23888018506695,-1.13822870944563,-0.784674174143486,0.141023609875488
"AT2G23810",-0.877735474462963,-1.42849628425941,-0.0648884862116504,1.21515560276355,0.719470873946742,0.436493768223739
"AT2G23820",-0.00788911535675646,-1.08806679000401,-0.74820370043489,0.256711813708894,1.77615543142041,-0.188707639333641
"AT2G23930",0.0959228359993295,-0.985275291961786,-0.223402531883557,-0.0513425101301901,1.86460969716713,-0.700512199190929
"AT2G23940",0.662430570705461,-0.754024449794976,-1.41970512588748,0.165164446487222,1.39547706754768,-0.0493425090579004
"AT2G24020",-0.43854275736175,-0.841201139008095,0.695086305293987,-1.32653236415347,0.83128832803699,1.07990162719234
"AT2G24050",-1.04918940600861,-0.570506616709298,1.30204552421771,0.331274211765767,-0.947175041075968,0.93355132781039
"AT2G24060",0.591240739571679,0.186680233514717,0.82004102577356,-1.4003617516856,0.891801115536877,-1.08940136271123
"AT2G24150",-1.08838090132465,0.113894138329327,-1.18417970926521,1.01599957976956,-0.0266107799834883,1.16927767247445
"AT2G24170",-0.0210527441428325,-0.862615685332901,-1.47697303713735,1.14860491096149,0.706497283962032,0.50553927168955
"AT2G24180",0.293942406071918,-0.921628520702738,0.353970599986715,1.32747130999626,0.373545011045889,-1.42730080639805
"AT2G24190",0.0916874321637078,1.52874759342346,0.568836313831984,-0.605190514340044,-1.38787506645473,-0.196205758624378
"AT2G24200",-0.786671550195554,-1.14200771469619,-0.756031087486155,1.14752222129281,0.709002443200878,0.828185687884205
"AT2G24270",0.701506154086296,0.629663928695547,0.812669095768448,-1.23503912326526,0.415284106748465,-1.3240841620335
"AT2G24280",-0.396771176814129,0.966017049236799,-1.28023623499043,0.665632125721329,-0.932905536338908,0.978263773185334
"AT2G24420",-0.179286659430938,0.943637000759134,1.31707074482982,-0.5076146422796,-1.43752760328707,-0.136278840591337
"AT2G24490",0.797785237327755,-1.22805143274048,1.0756654885318,0.392617903314108,0.190034236307285,-1.22805143274048
"AT2G24500",1.10312288918192,0.296426874018866,1.14780634798422,-0.795126191008882,-0.551760924317754,-1.20046899585837
"AT2G24590",0.67154505443302,-0.214125516501785,1.2430564821305,-0.0548941699294444,0.0719171006741137,-1.71749895080641
"AT2G24765",-0.766522221986079,-0.552726863309195,1.00362228800689,0.556779855890748,-1.29543775387865,1.05428469527629
"AT2G24940",-0.713868538814254,-0.235567660863424,-1.0237788455015,0.65833547807839,-0.364547672895108,1.67942723999589
"AT2G25070",-0.616051014563877,-1.3273676499366,-0.578297601872963,1.31925243038622,0.775532720510539,0.426931115476684
"AT2G25110",1.33786413010795,0.282040273961683,0.376490970358154,-1.19206523765466,0.386610687829204,-1.19094082460232
"AT2G25160",-0.571297647261126,-1.18254182711078,-0.822978582924624,1.3500920461431,0.720000689196772,0.506725321956669
"AT2G25190",-0.0212401956349973,-1.40185291190982,-0.339843130159956,0.977048999209874,1.3027319989465,-0.5168447604516
"AT2G25210",0.762402396849323,0.499899027711299,-0.778790064223919,-0.736392612851111,1.34875012860092,-1.09586887608651
"AT2G25280",1.06561887932014,-0.369984465375895,-0.272170195109941,1.00716888855146,0.183501161494867,-1.61413426888065
"AT2G25310",0.166872854786329,-0.390337373369759,-0.186132488619375,-0.532805897614213,1.89549094895238,-0.953088044135354
"AT2G25430",-0.416224248699921,-1.11733087206557,-1.05443476337313,1.2458979177751,0.588494840522944,0.753597125840579
"AT2G25610",-1.10094548374968,-0.855220233547346,-0.107059118813645,0.779286313092663,-0.256228800112946,1.54016732313096
"AT2G25670",-0.353574974833592,-1.49648455197395,1.61324042523792,0.0339471913712455,0.0264588403334708,0.176413069864908
"AT2G25710",0.570570401145236,-1.59615264117845,-0.148059407892118,0.603071246780092,1.17364164792533,-0.603071246780092
"AT2G25800",0.260150039784408,-1.97474942672235,0.385386382787844,0.205501453746546,0.237379795601966,0.886331754801584
"AT2G25830",-0.75536172589507,-1.4504730334765,1.11574848728962,0.913798011090196,0.427331670631923,-0.251043409640164
"AT2G25840",-0.181080312255481,-0.636960876565952,0.932513401005118,-1.12999470272551,1.48228126215045,-0.466758771608629
"AT2G25890",0.0498271037815158,1.24155712960038,1.03324473553676,-1.077806800787,-1.09749346659961,-0.149328701532047
"AT2G25940",0.61572717845461,1.51396005440639,0.368534693144583,-0.865925043525244,-1.05169507997784,-0.580601802502501
"AT2G25950",0.406325404317568,-1.68381356156056,-0.326770881454185,1.0050207043645,-0.293374272880138,0.892612607212831
"AT2G25970",1.05604380183146,0.975470127513443,0.561488145672582,-1.28406575659448,-0.417319923808537,-0.891616394614468
"AT2G25980",1.56693895039041,0.554288460090037,-0.512230264074943,0.324715785566389,-0.963421914162364,-0.970291017809529
"AT2G26040",-0.604842606597697,0.768180951439389,-0.326659650423541,0.306382931212024,-1.45595363568621,1.31289201005604
"AT2G26060",1.79005625430222,0.121048886049125,-0.674939243425426,0.31179258527805,-0.65109628102181,-0.896862201182155
"AT2G26080",-0.277456777140086,-1.51008420002725,-0.63475944903493,1.09461836670229,0.946846942432871,0.380835117067096
"AT2G26110",-0.352683529593216,-1.50824359491789,0.127587026524092,-0.448737640816678,1.12596763711947,1.05611010168422
"AT2G26140",-0.120894567410138,0.0166875321449922,1.62301256883578,-1.47870743474741,-0.306018125450286,0.26592002662706
"AT2G26210",-1.26463984511267,0.238426604338966,-0.288698001908664,1.32530388737225,-0.872377930422203,0.861985285732312
"AT2G26230",1.2463087010243,-0.164021479545068,-0.959151794546276,-0.172135054187937,1.13558227060397,-1.08658264334899
"AT2G26250",-0.362171648824708,-1.66011946882481,0.0881423247389804,-0.0289882260189855,1.27928664950038,0.683850369429146
"AT2G26260",0.968078160038163,0.0111389746447901,1.34477802984381,-0.316954460347223,-0.739222862790648,-1.26781784138889
"AT2G26280",-0.991685438093957,0.514624640223,1.34854194043837,-1.03676204891641,-0.567214019515862,0.732494925864855
"AT2G26430",-0.11386619864727,-0.935282475594053,0.360027807283566,-0.915536892013602,1.76591335821171,-0.161255599240354
"AT2G26510",1.10454598699068,0.10458087814568,-1.12746782329658,-1.0988155279142,1.13033305283482,-0.113176566760394
"AT2G26570",-0.959068556402033,-1.02628822867375,-0.691935832828713,1.13027017481413,0.581164020802304,0.965858422288065
"AT2G26590",0.692112244388099,-0.859071961906102,0.497154666547845,0.10492776093247,1.09204498311969,-1.527167693082
"AT2G26640",-0.983468275380786,0.879945299024913,1.06931659723687,-1.31171185894819,-0.236082885104245,0.582001123171428
"AT2G26670",-0.312309122444456,-1.50487868606446,-0.120128755225967,0.558335890084404,1.51436590899586,-0.13538523534538
"AT2G26730",0.867524502680771,-0.204204029856927,0.00411149053403209,0.134308690778382,0.989498721857056,-1.79123937599331
"AT2G26740",-0.18624595996608,1.35172325583629,-0.965790905803486,-1.09443502248109,-0.103683317919261,0.998431950333624
"AT2G26780",-1.34442891129501,-1.12117341837785,0.238121388976637,1.11084740674372,0.454967633293305,0.661665900659193
"AT2G26890",-0.658199476997932,-1.24119452156544,0.18640414875918,1.40960102837545,0.843960852830357,-0.540572031401622
"AT2G26900",-0.280649938370306,-0.958490891213843,-0.273514770445638,-0.708760013850435,1.80281909563298,0.418596518247236
"AT2G26910",-0.534492278038685,0.850264689669434,1.64250883599914,-0.753563784103225,-0.603413650733147,-0.60130381279352
"AT2G26930",-0.222512658189372,-0.338673558636259,-0.436248715011645,-0.608166847673039,2.02481356245641,-0.419211782946101
"AT2G26990",-1.24153873424205,-1.06603684801015,0.66018873609889,1.35808295556791,0.139167511347949,0.150136379237442
"AT2G27020",0.778964120155215,-0.383700703460818,-0.600807648411232,0.177567000088936,1.4019903155643,-1.37401308393639
"AT2G27030",-0.36422575144662,-0.744159352012232,-0.841351668435993,1.10838510345885,-0.585117379682441,1.42646904811844
"AT2G27040",0.486240502318084,1.41801882485422,0.686779486049399,-0.746581118980985,-0.815619129773733,-1.02883856446698
"AT2G27060",0.456637009551169,-0.805856019759711,-1.37875201625372,1.14092944980791,0.912831969722327,-0.325790393067969
"AT2G27100",0.821915771436919,0.780272328208026,-1.03967627665467,-1.11320298110569,1.06396828520486,-0.513277127089452
"AT2G27140",-0.661016237849888,-1.0538843792135,-0.241956887062034,1.83338465969686,-0.0498880179509349,0.173360862379499
"AT2G27170",-0.222552988958963,1.21158723446015,1.15219649879921,-1.23803720689931,-0.124217508602323,-0.77897602879876
"AT2G27190",-0.568690884877118,-1.27473637293327,-0.568690884877118,1.09853091317576,1.23068500799389,0.0829022215178586
"AT2G27200",0.403045399489525,-0.537893302664459,-1.73953795095665,0.268197496314591,0.519913582241134,1.08627477557586
"AT2G27350",0,0,0,0,0,0
"AT2G27360",0.680717943147903,-1.09537834893581,-1.43930638503532,0.846192752969367,0.647622981183611,0.360151056670244
"AT2G27430",0.328779297021634,-0.453268545408467,-1.83222637369338,0.721399234241645,0.466036673448142,0.769279714390426
"AT2G27450",0.143269472740903,-1.57706910610936,1.48241549558388,0.202934394550739,0.207354018388504,-0.458904275154661
"AT2G27460",0.398268256052046,-0.458961376450105,-1.66432674755551,-0.161079541536443,1.11056271704364,0.775536692446366
"AT2G27530",-0.142391314225341,-0.425257912243814,-1.45265359873658,0.182527109594809,1.61410437357707,0.223671342033859
"AT2G27600",-0.666840935643482,-1.64831455917885,-0.00490987315500157,0.813335518349832,0.608924472713063,0.897805376914439
"AT2G27680",-0.100163800834425,-0.412568959384086,-0.46640148670479,-0.322553913700285,2.00195226601668,-0.700264105393096
"AT2G27710",-0.298922703149954,0.490836752687382,-1.3454100785002,0.00268230898426113,1.62359646988721,-0.472782749908698
"AT2G27720",-1.7648907744697,-0.149330715390654,-0.0619629524442549,0.527490614157937,0.208877112689581,1.23981671545709
"AT2G27730",-1.38645768363631,-1.13130763707229,0.249323338626323,0.701983844001464,0.872781087959765,0.693677050121057
"AT2G27810",0.827087500963478,-0.165417500192696,0.810048788497278,-1.44900050597979,0.864004711306912,-0.88672299459518
"AT2G27820",0.528069537275441,0.85303540636802,-1.78731228000919,-0.23018415727391,-0.203103668182862,0.839495161822496
"AT2G27860",-0.274941550079881,-1.65987026249851,-0.115596985023847,1.34430097045154,0.130078621415555,0.576029205735145
"AT2G27880",-0.278899380431103,1.24125548433623,-1.34239482009696,-0.0521020820585578,-0.6451463690192,1.07728716726959
"AT2G27900",-0.914279183581267,-1.10888479293792,0.545874853918668,0.179918393556153,-0.29007251205992,1.58744324110429
"AT2G27920",-1.12313565322086,-0.84168455094234,-0.0816170071523531,1.14791695794373,-0.357613289693062,1.25613354306489
"AT2G27960",0.254933217890605,1.87109405838448,-0.570770508506684,-0.394537447003182,-0.953818251009884,-0.206901069755336
"AT2G27970",0.28013866546832,-1.34781878935201,1.67222611097568,-0.00943204649033277,-0.0412393857496997,-0.553874554851965
"AT2G28000",-0.134850178293988,-0.465639990652215,0.269107480804096,-0.915632710616178,1.86380383925346,-0.616788440495183
"AT2G28100",-0.75324878851739,-1.3860774289256,0.442647854773723,0.228383039517399,1.50400612569459,-0.0357108025427223
"AT2G28240",0.373857792015635,1.71606855351439,0.208379752926747,-0.494901913201025,-0.881017337741763,-0.922386847513985
"AT2G28290",-0.334307100571225,-0.946334799167096,-0.269530446340275,-0.923998021846079,1.28957661066673,1.18459375725795
"AT2G28305",-1.23173442232619,-0.0248606947625466,-0.328613183497666,-0.252675061313886,1.8193508439864,0.0185325179138991
"AT2G28360",0.359938303996581,-1.5555308584976,0.613141952944311,1.3349367703992,-0.445709669928011,-0.306776498914484
"AT2G28390",1.18003047326828,-1.27993028823056,0.509604547423175,0.565040282893572,0.189116701734945,-1.16386171708942
"AT2G28430",-0.549481066833685,-1.43357149973923,1.20721810504356,0.431383643514207,0.857846561056768,-0.513395743041622
"AT2G28450",-0.0961607902245833,-1.03844666452811,0.102002333555987,-0.849719879975186,0.102002333555987,1.78032266761592
"AT2G28470",-0.423453952530339,-0.747935716527548,-0.474252675292038,0.666946538377758,-0.758174218789595,1.73687002476176
"AT2G28490",0.474159914960398,1.51897363091643,0.435516356309814,-1.26478105588399,-0.556929203776479,-0.606939642526168
"AT2G28520",-0.608427325859281,-1.6222145134057,0.672757858402367,0.0821570656574332,0.263522663429499,1.21220425177569
"AT2G28605",1.25399809021339,-1.03674491789616,0.132588333105366,-1.3530399775933,0.477637489138605,0.52556098303211
"AT2G28630",-0.393365071314066,-0.518475452161805,-1.1237391865333,0.387729468573175,-0.126237501395918,1.77408774283191
"AT2G28740",0.00247444902593427,1.04469204081246,0.269816633512886,-1.82682131237984,0.684202103951961,-0.174363914923403
"AT2G28760",0.789836844392745,-1.41424829244607,0.247146335538262,-0.10830007961789,1.28809655135271,-0.80253135921975
"AT2G28790",1.07036734417577,1.29511485348895,0.133595278163362,-0.994540911456667,-0.89050142785001,-0.614035136521416
"AT2G28800",-0.690324269166346,-0.0791769771086849,0.915483797819169,-1.27178019480825,1.4078656242138,-0.28206798094969
"AT2G28840",-1.44087055769309,1.52519363349079,-0.25191518894561,0.0516478839260872,-0.454290570860076,0.570234800081904
"AT2G28900",-0.582158928134433,0.165076042370129,0.199293485326402,-0.783302004971985,1.81953564909372,-0.818444243683833
"AT2G28960",0.0591905885287386,-1.26836975418726,-1.10207238641604,0.794845045957347,0.315683138819939,1.20072336729727
"AT2G29080",-1.14974692366224,-0.392706417677059,1.25589281471308,0.256185444595957,-0.954478539181939,0.984853621212209
"AT2G29140",-0.23723034672625,0.91681911521498,1.42283797405767,-0.64041311490091,-1.2786498046025,-0.183363823042996
"AT2G29190",0.415847397664357,1.51932171792441,0.522543208361684,-1.1997097573596,-0.715869931309694,-0.542132635281159
"AT2G29300",-0.434367677149642,1.55573629822088,-0.411931330189434,-0.801426313418659,-0.84136301100783,0.933352033544686
"AT2G29320",-0.434367677149642,1.55573629822088,-0.411931330189434,-0.801426313418659,-0.84136301100783,0.933352033544686
"AT2G29330",-0.434367677149642,1.55573629822088,-0.411931330189434,-0.801426313418659,-0.84136301100783,0.933352033544686
"AT2G29390",0.79412101741845,-0.0713513298797531,0.967678306315149,-0.439292782340754,0.481717897404393,-1.73287310891748
"AT2G29400",-0.467045973500012,-1.18000220416703,1.78468451563365,0.137177550173385,-0.409238711554037,0.134424823414053
"AT2G29420",-0.740532580570909,-0.46374580974975,1.9310777526731,-0.0594273806544306,-0.70869648379175,0.0413245020937314
"AT2G29440",0.703499668546877,-1.01678779131924,1.55944757540709,-0.479722437995187,-0.890913099133919,0.124476084494378
"AT2G29450",-1.13317334420553,-1.21735460791044,1.10375241769856,-0.0502961792741952,0.355304454940368,0.941767258751235
"AT2G29490",0.924362000668632,0.182994120855511,1.37735876776756,-0.741782206124492,-0.60146369534019,-1.14146898782702
"AT2G29500",0.0387847702867411,1.62762294617118,0.623565487799763,-1.06658118288539,-0.804783983449882,-0.418608037922415
"AT2G29530",-0.923374536412443,-0.939837847654119,-0.235345320770756,0.418728315434975,-0.060765624478823,1.74059501388117
"AT2G29550",-0.170186736623259,-1.42337997903089,-0.511002253341526,0.909283421387128,1.3535371104946,-0.158251562886043
"AT2G29560",-0.414752914093408,-1.35231957017576,-0.825980631793738,0.990580186455197,0.962107446357251,0.640365483250465
"AT2G29570",1.19391481068188,-1.58244070560781,-0.139637162587615,0.570498040791942,0.58074037545607,-0.623075358734467
"AT2G29690",0.963214638960007,1.53494962663619,-0.566176453073772,-0.948286003170685,-0.570940911304407,-0.412760898047331
"AT2G29700",0.470697564604687,-1.60943594872413,-0.362212303315962,1.3978183173287,0.272640590870342,-0.169508220763627
"AT2G29750",-0.87695092940232,-0.48681471105358,0.448485538724581,1.1004236930705,-1.22499350313975,1.03984991180056
"AT2G29960",-0.3243605848691,-1.48524001532908,-0.586311352094773,1.32831578492671,0.460355270963122,0.607240896403114
"AT2G29970",-0.20007190074121,0.834446220164559,0.0243990122855134,-1.29314765113221,1.41026291010268,-0.775888590679326
"AT2G30050",-1.42086640512656,-0.426564993406377,1.16549097696178,1.12538916341994,-0.0268044061478825,-0.416644335700906
"AT2G30060",-0.231581630805163,-1.63664125023697,-0.383820013568761,1.24833901155585,0.672726944495135,0.330976938559909
"AT2G30105",-0.116120673804808,-1.62969359443302,0.335295811294834,0.576809953182878,1.29376554716466,-0.460057043404536
"AT2G30110",-0.614981326116648,-1.31243093251581,-0.49078569308059,1.4754885878912,0.335274973550318,0.607434390271544
"AT2G30200",0.686008811531346,-1.60101727188969,-0.24409920680938,0.661131670921035,1.06919103705136,-0.571215040804661
"AT2G30260",0.379542078663896,0.234671926074782,-1.47399842409554,-0.0882954783211332,1.51590887190878,-0.567828974230788
"AT2G30280",-0.766008701248986,0.223395992146069,1.4400963583481,-1.40109955173906,-0.0640661822862784,0.567682084780159
"AT2G30390",-0.752454083588662,0.208463532392637,-0.367292890406075,-1.07805426751621,1.74116683722231,0.248170871895997
"AT2G30410",-0.764615690083031,-0.432938821561966,-1.23704964288969,1.05672889908078,0.126937214763881,1.25093804069002
"AT2G30490",-0.536907326184704,-1.21969849649368,-0.112363819144449,1.73606339491837,-0.24070508210224,0.3736113290067
"AT2G30500",-1.43688563643848,0.130208186670865,1.05392038152417,0.258884512322072,-0.935967083010565,0.929839638931937
"AT2G30530",0.35735633861906,0.938106392523155,0.677541729554778,-1.40697557419224,0.551675748290392,-1.11770463479514
"AT2G30620",1.20783028161104,0.573019468398378,0.210885742489487,-1.19027027477373,0.444963946839561,-1.24642916456473
"AT2G30670",-0.665057857545546,-1.48989560598347,-0.246932558651856,1.18901139586146,0.85907629648629,0.353798329833122
"AT2G30695",-0.116410104623977,-0.191752453505279,0.180018809007371,-0.950733984448877,1.8492841288939,-0.77040639532314
"AT2G30710",0.318598914686692,-0.866553350590416,-0.673787620695946,0.672002752826553,1.51803012291895,-0.96829081914583
"AT2G30720",0.235185465129687,-0.637138805533153,0.784969669328956,-0.750760874401002,1.46670208253605,-1.09895753706054
"AT2G30790",-0.899137599419816,-1.23861818444397,1.33747815049527,0.377992728576837,-0.352988735430903,0.775273640222582
"AT2G30860",-0.596774777446535,-1.27092278650134,-0.626123702956078,1.30747602252998,0.927375536175409,0.258969708198563
"AT2G30870",-0.759408172980921,-1.28570704673692,-0.558453750341342,1.23148297155085,0.669830000773532,0.702255997734802
"AT2G30880",-1.48580877082391,-0.347319629867755,-0.680916822043187,0.647793696578962,1.08643851522666,0.779813010929239
"AT2G30930",-0.757573022253,-1.15763679946262,-0.692033925232289,1.32056692407012,0.776348897112999,0.510327925764797
"AT2G30950",-1.042271519799,-0.368467490757965,1.58292028487776,-0.960205644467075,0.252981912871951,0.535042457274325
"AT2G30970",-1.09550045677958,-1.25825716139119,0.0999355940994332,0.471928662106138,0.445754641964385,1.33613872000082
"AT2G31060",0.206242495243672,-0.106438434608273,1.62311401501558,-0.380466924792172,-1.46677355008961,0.124322399230801
"AT2G31240",-1.46953371028447,-1.08206115146789,0.505255410502301,0.790355958040636,0.606526647465725,0.649456845743698
"AT2G31360",-0.391229878949119,-0.717780624684876,0.564759260741066,0.730400943360653,-1.40874307218372,1.222593371716
